file,start_time,end_time,ANIA_song
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HPK-02_14354/Data/SMM14354_20240607_181400.wav,192.0,195.0,1
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-UUK-02_11914/Data/SMM11914_20240606_121400.wav,186.0,189.0,1
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-MOH-06_14249/Data/SMM14249_20240522_061600.wav,96.0,99.0,1
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/D6-0_11879/Data/SMM11879_20240606_101400.wav,147.0,150.0,1
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/D6-0_11879/Data/SMM11879_20240520_111700.wav,147.0,150.0,1
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I7-0_11458/Data/SMM11458_20240522_081600.wav,105.0,108.0,1
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HPK-04_14371/Data/SMM14371_20240607_181400.wav,102.0,105.0,1
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/D6-2-additional_11923/Data/SMM11923_20240501_112600.wav,150.0,153.0,1
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-UUK-18_11893/Data/SMM11893_20240604_071400.wav,123.0,126.0,1
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/D5-4_11471/Data/SMM11471_20240428_092800.wav,54.0,57.0,1
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HPK-14_14282/Data/SMM14282_20240429_082700.wav,150.0,153.0,1
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-MOH-08_14243/Data/SMM14243_20240510_092100.wav,138.0,141.0,1
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HH-13_14348/Data/SMM14348_20240511_112000.wav,9.0,12.0,1
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HPK-02_14354/Data/SMM14354_20240522_171600.wav,78.0,81.0,1
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/C5-2-extra_11445/Data/SMM11445_20240426_182900.wav,213.0,216.0,1
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/D5-0_11442/Data/SMM11442_20240511_132000.wav,231.0,234.0,1
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/D6-0_11879/Data/SMM11879_20240520_061700.wav,27.0,30.0,1
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/G6-0_11452/Data/SMM11452_20240515_101800.wav,210.0,213.0,1
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/H7-3_11436/Data/SMM11436_20240604_051400.wav,162.0,165.0,1
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/E6-0_11800/Data/SMM11800_20240523_131600.wav,54.0,57.0,1
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HH-09_14234/Data/SMM14234_20240524_171500.wav,114.0,117.0,1
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/C4-0_11457/Data/SMM11457_20240329_155300.wav,138.0,141.0,1
all_audio/156091201.wav,3.0,6.0,1
all_audio/155977701.wav,18.0,21.0,1
all_audio/5024.wav,42.0,45.0,1
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/E6-3_11851/Data/SMM11851_20240519_181700.wav,201.0,204.0,1
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I8-0_11531/Data/SMM11531_20240430_072700.wav,72.0,75.0,1
all_audio/155981941.wav,54.0,57.0,1
all_audio/5025.wav,18.0,21.0,1
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/H7-3_11436/Data/SMM11436_20240528_181500.wav,222.0,225.0,1
all_audio/5057.wav,42.0,45.0,1
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/D4-4_11791/Data/SMM11791_20240502_082500.wav,21.0,24.0,1
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I8-0_11531/Data/SMM11531_20240527_181500.wav,6.0,9.0,1
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/E6-0_11800/Data/SMM11800_20240331_085100.wav,228.0,231.0,1
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-MOH-08_14243/Data/SMM14243_20240508_102200.wav,198.0,201.0,1
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/C4-0_11457/Data/SMM11457_20240319_140300.wav,66.0,69.0,1
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HPK-18_14266/Data/SMM14266_20240429_172700.wav,30.0,33.0,1
all_audio/5120.wav,6.0,9.0,1
all_audio/156091021.wav,6.0,9.0,1
all_audio/156095391.wav,6.0,9.0,1
all_audio/156095241.wav,6.0,9.0,1
all_audio/5057.wav,21.0,24.0,1
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I7-3_11447/Data/SMM11447_20240605_131400.wav,237.0,240.0,1
all_audio/27338.mp3,3.0,6.0,1
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/D4-4_11791/Data/SMM11791_20240502_082500.wav,141.0,144.0,1
all_audio/155981941.wav,24.0,27.0,1
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-MOH-14_14258/Data/SMM14258_20240501_072600.wav,24.0,27.0,1
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/H7-3_11436/Data/SMM11436_20240520_051700.wav,120.0,123.0,1
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/D6-2-additional_11923/Data/SMM11923_20240501_112600.wav,150.0,153.0,1
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/G6-4_11432/Data/SMM11432_20240422_183200.wav,51.0,54.0,1
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/H7-3_11436/Data/SMM11436_20240524_181600.wav,99.0,102.0,1
all_audio/156091201.wav,0.0,3.0,1
all_audio/155551621.wav,9.0,12.0,1
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-MOH-12_14263/Data/SMM14263_20240509_092100.wav,69.0,72.0,1
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/D6-2-additional_11923/Data/SMM11923_20240331_185100.wav,135.0,138.0,1
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/D6-0_11879/Data/SMM11879_20240530_061400.wav,132.0,135.0,1
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/E7-2-extra_11917/Data/SMM11917_20240530_161400.wav,57.0,60.0,1
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/H7-3_11436/Data/SMM11436_20240528_181500.wav,228.0,231.0,1
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I8-0_11531/Data/SMM11531_20240422_183200.wav,177.0,180.0,1
all_audio/5024.wav,12.0,15.0,1
all_audio/155981941.wav,42.0,45.0,1
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I8-0_11531/Data/SMM11531_20240529_111400.wav,231.0,234.0,1
all_audio/156095241.wav,15.0,18.0,1
all_audio/5052.wav,12.0,15.0,1
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/E6-0_11800/Data/SMM11800_20240429_122700.wav,144.0,147.0,1
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/D6-0_11879/Data/SMM11879_20240513_081900.wav,114.0,117.0,1
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/D6-2-additional_11923/Data/SMM11923_20240331_185100.wav,135.0,138.0,1
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-MOH-14_14258/Data/SMM14258_20240501_072600.wav,180.0,183.0,1
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/D5-4_11471/Data/SMM11471_20240428_092800.wav,54.0,57.0,1
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-MOH-02_14373/Data/SMM14373_20240522_071600.wav,123.0,126.0,1
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/E7-2-extra_11917/Data/SMM11917_20240601_161400.wav,48.0,51.0,1
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HPK-16_14369/Data/SMM14369_20240509_142100.wav,210.0,213.0,1
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I8-2-additional_11450/Data/SMM11450_20240426_112900.wav,162.0,165.0,1
all_audio/155977701.wav,24.0,27.0,1
all_audio/156091481.wav,3.0,6.0,1
all_audio/155551621.wav,12.0,15.0,1
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HPK-08_14342/Data/SMM14342_20240615_061400.wav,216.0,219.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/synallaxis-azarae/mp3s/250195.wav,0.0,3.0,0
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-UUK-10_11859/Data/SMM11859_20240525_181500.wav,21.0,24.0,0
all_audio/155552771.wav,27.0,30.0,0
all_audio/20581.wav,27.0,30.0,0
all_audio/619638577.wav,51.0,54.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/F7-2-extra_11455/Data/SMM11455_20240502_152500.wav,75.0,78.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/F7-2-extra_11455/Data/SMM11455_20240607_091400.wav,135.0,138.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/F6-0_11794/Data/SMM11794_20240620_181500.wav,0.0,3.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/F5-4_11910/Data/SMM11910_20240626_121700.wav,216.0,219.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I10-0_11451/Data/SMM11451_20240412_094000.wav,204.0,207.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/E5-1_11797/Data/SMM11797_20240512_112000.wav,69.0,72.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I7-0_11458/Data/SMM11458_20240422_113200.wav,192.0,195.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/E5-0_11439/Data/SMM11439_20240422_143200.wav,225.0,228.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I7-3_11447/Data/SMM11447_20240608_191400.wav,0.0,3.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/F6-0_11794/Data/SMM11794_20240701_081800.wav,78.0,81.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/zosterops-japonicus/mp3s/122061.wav,0.0,3.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/turdus-migratorius/mp3s/129105.wav,0.0,3.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/B2-0_11425/Data/SMM11425_20240420_093400.wav,84.0,87.0,0
/media/kiwi/datasets/finalized/kaua2024a/handheld_recordings/11888/Data/SMM11888_20240307_121648.wav,384.0,387.0,0
all_audio/234893.wav,42.0,45.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/trogon-collaris/mp3s/12185.wav,0.0,3.0,0
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-UUK-02_11914/Data/SMM11914_20240609_101400.wav,213.0,216.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/zosterops-japonicus/mp3s/200843.wav,0.0,3.0,0
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HPK-21_14351/Data/SMM14351_20240617_111500.wav,171.0,174.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/B4-0_11437/Data/SMM11437_20240526_181500.wav,129.0,132.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/tinamus-solitarius/mp3s/148702.wav,0.0,3.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/sporophila-digiacomoi/mp3s/307374.wav,0.0,3.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I6-0_11466/Data/SMM11466_20240520_141700.wav,48.0,51.0,0
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HPK-06_14268/Data/SMM14268_20240522_091600.wav,162.0,165.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/strix-aluco/mp3s/91566.wav,0.0,3.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/D3-0_11534/Data/SMM11534_20240524_171600.wav,0.0,3.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/G5-0_11460/Data/SMM11460_20240415_183800.wav,123.0,126.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/D4-4_11791/Data/SMM11791_20240607_191400.wav,183.0,186.0,0
all_audio/555744691.wav,0.0,3.0,0
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HH-09_14234/Data/SMM14234_20240614_121400.wav,9.0,12.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/chlorodrepanis-stejnegeri/mp3s/210212.wav,0.0,3.0,0
all_audio/59045.mp3,0.0,3.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/C4-0_11457/Data/SMM11457_20240522_111600.wav,138.0,141.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/H8-4-additional_11467/Data/SMM11467_20240520_171700.wav,222.0,225.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/sitta-europaea/mp3s/437429.wav,0.0,3.0,0
all_audio/174952.mp3,0.0,3.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/F6-0_11794/Data/SMM11794_20240520_111700.wav,99.0,102.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/F8-0_11855/Data/SMM11855_20240429_102800.wav,177.0,180.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/A1-0_11883/Data/SMM11883_20240526_081600.wav,186.0,189.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/B4-0_11437/Data/SMM11437_20240420_103400.wav,192.0,195.0,0
all_audio/156095391.wav,39.0,42.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/G7-0_11453/Data/SMM11453_20240628_061700.wav,225.0,228.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/D3-4-additional_11429/Data/SMM11429_20240520_181700.wav,126.0,129.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/syndactyla-rufosuperciliata/mp3s/277312.wav,0.0,3.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/H7-3_11436/Data/SMM11436_20240531_051400.wav,132.0,135.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/tachycineta-albilinea/mp3s/315089.wav,0.0,3.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/troglodytes-aedon/mp3s/302233.wav,0.0,3.0,0
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HPK-22_14269/Data/SMM14269_20240430_152700.wav,108.0,111.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/A3-0_11423/Data/SMM11423_20240429_172800.wav,201.0,204.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/D3-0_11534/Data/SMM11534_20240605_081400.wav,234.0,237.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I10-0_11451/Data/SMM11451_20240530_151400.wav,72.0,75.0,0
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-MOH-10_14260/Data/SMM14260_20240613_171400.wav,93.0,96.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/zosterops-maderaspatanus/mp3s/158273.wav,0.0,3.0,0
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-MOH-02_14373/Data/SMM14373_20240508_112200.wav,108.0,111.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/G7-0_11453/Data/SMM11453_20240605_131400.wav,66.0,69.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/E7-2_11912/Data/SMM11912_20240502_150500.wav,258.0,261.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/D3-0_11534/Data/SMM11534_20240703_191900.wav,69.0,72.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/A1-0_11883/Data/SMM11883_20240512_052000.wav,0.0,3.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/G9-0_11444/Data/SMM11444_20240522_091600.wav,213.0,216.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/B1-0_11895/Data/SMM11895_20240527_161500.wav,0.0,3.0,0
all_audio/59049.mp3,24.0,27.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/thlypopsis-sordida/mp3s/428083.wav,0.0,3.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/zosterops-japonicus/mp3s/210186.wav,0.0,3.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/H9-3-additional_11524/Data/SMM11524_20240608_091400.wav,9.0,12.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/B3-0_11550/Data/SMM11550_20240411_074100.wav,222.0,225.0,0
/media/kiwi/datasets/finalized/kaua2024a/handheld_recordings/11909/Data/SMM11909_20240702_132158.wav,306.0,309.0,0
all_audio/210203.mp3,21.0,24.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I8-2-additional_11450/Data/SMM11450_20240525_091500.wav,156.0,159.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/saxicola-rubicola/mp3s/683851.wav,0.0,3.0,0
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-UUK-04_14241/Data/SMM14241_20240522_161600.wav,150.0,153.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/tyto-alba/mp3s/684531.wav,0.0,3.0,0
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HH-19_14347/Data/SMM14347_20240526_151600.wav,99.0,102.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/A2-0_11869/Data/SMM11869_20240709_132200.wav,9.0,12.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/sittasomus-griseicapillus/mp3s/114493.wav,0.0,3.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I8-0_11531/Data/SMM11531_20240502_162500.wav,0.0,3.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/trogon-surrucura/mp3s/231749.wav,0.0,3.0,0
/media/kiwi/datasets/finalized/kaua2024a/handheld_recordings/11877/Data/SMM11877_20240304_120347.wav,12.0,15.0,0
/media/kiwi/datasets/finalized/kaua2024a/handheld_recordings/11795/Data/SMM11795_20240507_141927.wav,669.0,672.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I6-0_11466/Data/SMM11466_20240421_063300.wav,96.0,99.0,0
all_audio/5107.wav,3.0,6.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/H9-3-additional_11524/Data/SMM11524_20240605_191400.wav,84.0,87.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/zosterops-japonicus/mp3s/135109.wav,0.0,3.0,0
all_audio/210202.mp3,12.0,15.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I6-1_11426/Data/SMM11426_20240501_072600.wav,168.0,171.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/E7-0_11847/Data/SMM11847_20240509_092100.wav,138.0,141.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/turdus-merula/mp3s/537170.wav,0.0,3.0,0
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HPK-22_14269/Data/SMM14269_20240525_131500.wav,72.0,75.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/F7-0_11920/Data/SMM11920_20240528_091500.wav,180.0,183.0,0
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HH-15_14252/Data/SMM14252_20240528_141500.wav,84.0,87.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/zosterops-japonicus/mp3s/69777.wav,0.0,3.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/H9-3-additional_11524/Data/SMM11524_20240611_111400.wav,174.0,177.0,0
/media/kiwi/datasets/finalized/kaua2024a/handheld_recordings/11888/Data/SMM11888_20240307_121648.wav,405.0,408.0,0
all_audio/156091021.wav,18.0,21.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/F6-0_11794/Data/SMM11794_20240627_141700.wav,189.0,192.0,0
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HH-11_14261/Data/SMM14261_20240530_161400.wav,225.0,228.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/F8-2_11868/Data/SMM11868_20240714_122300.wav,186.0,189.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/H8-0_11446/Data/SMM11446_20240522_061600.wav,150.0,153.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/H8-0_11446/Data/SMM11446_20240608_111400.wav,0.0,3.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/sylvia-curruca/mp3s/601664.wav,0.0,3.0,0
all_audio/5114.wav,9.0,12.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/setophaga-caerulescens/mp3s/49810.wav,0.0,3.0,0
all_audio/174952.mp3,24.0,27.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/sheppardia-aurantiithorax/mp3s/514938.wav,0.0,3.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/B2-1-extra_11792/Data/SMM11792_20240526_171600.wav,96.0,99.0,0
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HPK-06_14268/Data/SMM14268_20240527_171500.wav,228.0,231.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/G7-0_11453/Data/SMM11453_20240430_142700.wav,189.0,192.0,0
all_audio/59045.mp3,33.0,36.0,0
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-MOH-20_14343/Data/SMM14343_20240423_163200.wav,39.0,42.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/G6-0_11452/Data/SMM11452_20240530_091400.wav,42.0,45.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/E6-3_11851/Data/SMM11851_20240720_072600.wav,0.0,3.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/F7-2-extra_11455/Data/SMM11455_20240429_102700.wav,0.0,3.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/D4-0_11915/Data/SMM11915_20240507_102200.wav,210.0,213.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/H10-0_11438/Data/SMM11438_20240523_181600.wav,36.0,39.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/synallaxis-albescens/mp3s/37096.wav,0.0,3.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/sylvia-communis/mp3s/489029.wav,0.0,3.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I7-3_11447/Data/SMM11447_20240412_174000.wav,237.0,240.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/zosterops-japonicus/mp3s/210444.wav,0.0,3.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/B2-0_11425/Data/SMM11425_20240429_092700.wav,231.0,234.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/thryophilus-nicefori/mp3s/340085.wav,0.0,3.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/F5-0_11857/Data/SMM11857_20240527_101500.wav,117.0,120.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/B4-0_11437/Data/SMM11437_20240524_171600.wav,156.0,159.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/setophaga-virens/mp3s/315711.wav,0.0,3.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/zosterops-japonicus/mp3s/69776.wav,0.0,3.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/tolmomyias-flaviventris/mp3s/245403.wav,0.0,3.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/H9-3-additional_11524/Data/SMM11524_20240518_131700.wav,204.0,207.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/tachybaptus-dominicus/mp3s/257015.wav,0.0,3.0,0
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HPK-08_14342/Data/SMM14342_20240524_081500.wav,39.0,42.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/B1-2_11867/Data/SMM11867_20240326_165600.wav,129.0,132.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/C2-0_11798/Data/SMM11798_20240523_111600.wav,39.0,42.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/H10-0_11438/Data/SMM11438_20240422_073200.wav,0.0,3.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/F7-2-extra_11455/Data/SMM11455_20240601_181400.wav,216.0,219.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/H6-4_11454/Data/SMM11454_20240601_161400.wav,45.0,48.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/touit-melanonotus/mp3s/72022.wav,0.0,3.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/turdus-pilaris/mp3s/209058.wav,0.0,3.0,0
all_audio/5051.wav,24.0,27.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/saxicola-rubicola/mp3s/560325.wav,0.0,3.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I6-1_11426/Data/SMM11426_20240606_181400.wav,126.0,129.0,0
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-UUK-14_11858/Data/SMM11858_20240520_131700.wav,189.0,192.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/timeliopsis-griseigula/mp3s/483634.wav,0.0,3.0,0
all_audio/5836.wav,30.0,33.0,0
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HPK-21_14351/Data/SMM14351_20240422_133200.wav,102.0,105.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/turdus-merula/mp3s/577374.wav,0.0,3.0,0
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HH-17_14356/Data/SMM14356_20240531_141400.wav,51.0,54.0,0
/media/auk/datasets/annotated/xeno_canto_v2_1_wav/2021_12_04/zosterops-japonicus/mp3s/411789.wav,0.0,3.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/A1-0_11883/Data/SMM11883_20240331_175100.wav,177.0,180.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/D3-4-additional_11429/Data/SMM11429_20240518_171700.wav,138.0,141.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/E6-3_11851/Data/SMM11851_20240322_070000.wav,0.0,3.0,0
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/D4-0_11915/Data/SMM11915_20240331_065100.wav,18.0,21.0,0
