file,start_time,end_time,clip_file,clip_start_time,clip_end_time,KAAM_song,comments,ANIA_song,comment,clf_score,deployment_id,deployment_name,project,date,recording_start_time,datetime
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/H9-3-additional_11524/Data/SMM11524_20240506_152300.wav,150,155,mp3/115281_H9-3-additional_11524.mp3,0,5,no,,no,,-0.4575,97,H9-3-additional_11524,AKEK_grid,5/6/24,,5/6/24 15:23
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-UUK-02_11914/Data/SMM11914_20240605_141400.wav,40,45,mp3/037582_OS-UUK-02_11914.mp3,0,5,no,,yes,,6.227,33,OS-UUK-02_11914,PUAI_OS,6/5/24,2024-06-05 14:14:00-10:00,6/5/24 14:14
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-UUK-08_11899/Data/SMM11899_20240512_122000.wav,215,220,mp3/018023_OS-UUK-08_11899.mp3,0,5,no,,no,,-0.03772,16,OS-UUK-08_11899,PUAI_OS,5/12/24,2024-05-12 12:20:00-10:00,5/12/24 12:20
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/E6-0_11800/Data/SMM11800_20240328_165400.wav,135,140,mp3/047900_E6-0_11800.mp3,0,5,no,,yes,,3.604,42,E6-0_11800,AKEK_grid,3/28/24,2024-03-28 16:54:00-10:00,3/28/24 16:54
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/G6-0_11452/Data/SMM11452_20240508_102200.wav,140,145,mp3/063384_G6-0_11452.mp3,0,5,no,,yes,,4.27,56,G6-0_11452,AKEK_grid,5/8/24,,5/8/24 10:22
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/G7-0_11453/Data/SMM11453_20240521_101600.wav,150,155,mp3/074478_G7-0_11453.mp3,0,5,no,,no,,0.3064,63,G7-0_11453,AKEK_grid,5/21/24,,5/21/24 10:16
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/D6-0_11879/Data/SMM11879_20240422_103200.wav,5,10,mp3/079534_D6-0_11879.mp3,0,5,no,,no,,-0.576,67,D6-0_11879,AKEK_grid,4/22/24,,4/22/24 10:32
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HPK-16_14369/Data/SMM14369_20240504_112400.wav,170,175,mp3/033271_OS-HPK-16_14369.mp3,0,5,no,,no,,-0.775,29,OS-HPK-16_14369,PUAI_OS,5/4/24,2024-05-04 11:24:00-10:00,5/4/24 11:24
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/B2-0_11425/Data/SMM11425_20240508_062200.wav,95,100,mp3/117696_B2-0_11425.mp3,0,5,no,,no,,0.5166,99,B2-0_11425,AKEK_grid,5/8/24,,5/8/24 6:22
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/G8-0_11908/Data/SMM11908_20240420_093400.wav,140,145,mp3/067233_G8-0_11908.mp3,0,5,no,,no,,-0.9644,58,G8-0_11908,AKEK_grid,4/20/24,,4/20/24 9:34
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-UUK-20_11919/Data/SMM11919_20240511_062000.wav,215,220,mp3/007691_OS-UUK-20_11919.mp3,0,5,no,,no,,-1.507,7,OS-UUK-20_11919,PUAI_OS,5/11/24,2024-05-11 06:20:00-10:00,5/11/24 6:20
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/H8-0_11446/Data/SMM11446_20240208_132204.wav,0,5,mp3/001608_H8-0_11446.mp3,0,5,no,,no,,-2.111,2,H8-0_11446,AKEK_grid,2/8/24,2024-02-08 13:22:04-10:00,2/8/24 13:22
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HPK-14_14282/Data/SMM14282_20240513_141900.wav,15,20,mp3/012548_OS-HPK-14_14282.mp3,0,5,no,,no,,0.9365,11,OS-HPK-14_14282,PUAI_OS,5/13/24,2024-05-13 14:19:00-10:00,5/13/24 14:19
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/C5-0_11906/Data/SMM11906_20240413_104000.wav,195,200,mp3/123112_C5-0_11906.mp3,0,5,no,,yes,,3.08,104,C5-0_11906,AKEK_grid,4/13/24,,4/13/24 10:40
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-UUK-16_11863/Data/SMM11863_20240513_081900.wav,95,100,mp3/035710_OS-UUK-16_11863.mp3,0,5,no,,no,,-0.1259,31,OS-UUK-16_11863,PUAI_OS,5/13/24,2024-05-13 08:19:00-10:00,5/13/24 8:19
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HH-19_14347/Data/SMM14347_20240523_171600.wav,125,130,mp3/020779_OS-HH-19_14347.mp3,0,5,no,,no,,1.47,19,OS-HH-19_14347,PUAI_OS,5/23/24,2024-05-23 17:16:00-10:00,5/23/24 17:16
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HH-07_14352/Data/SMM14352_20240531_111500.wav,75,80,mp3/023681_OS-HH-07_14352.mp3,0,5,no,,no,,0.258,21,OS-HH-07_14352,PUAI_OS,5/31/24,2024-05-31 11:15:00-10:00,5/31/24 11:15
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-UUK-06_11848/Data/SMM11848_20240626_161400.wav,95,100,mp3/009571_OS-UUK-06_11848.mp3,0,5,no,,no,,0.538,9,OS-UUK-06_11848,PUAI_OS,6/26/24,2024-06-26 16:14:00-10:00,6/26/24 16:14
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/H10-0_11438/Data/SMM11438_20240415_173800.wav,210,215,mp3/119574_H10-0_11438.mp3,0,5,no,,no,,-0.8745,101,H10-0_11438,AKEK_grid,4/15/24,,4/15/24 17:38
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/G5-4_11463/Data/SMM11463_20240419_133500.wav,195,200,mp3/076999_G5-4_11463.mp3,0,5,no,,no,,1.497,64,G5-4_11463,AKEK_grid,4/19/24,,4/19/24 13:35
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/F7-0_11920/Data/SMM11920_20240510_092100.wav,140,145,mp3/110957_F7-0_11920.mp3,0,5,no,,no,,-0.3713,94,F7-0_11920,AKEK_grid,5/10/24,,5/10/24 9:21
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/H9-3-additional_11524/Data/SMM11524_20240513_091900.wav,185,190,mp3/114929_H9-3-additional_11524.mp3,0,5,uncertain,,yes,,2.412,97,H9-3-additional_11524,AKEK_grid,5/13/24,,5/13/24 9:19
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/F5-0_11857/Data/SMM11857_20240613_101400.wav,45,50,mp3/112251_F5-0_11857.mp3,0,5,no,,no,,-1.249,95,F5-0_11857,AKEK_grid,6/13/24,,6/13/24 10:14
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/D5-0_11442/Data/SMM11442_20240406_084600.wav,190,195,mp3/082855_D5-0_11442.mp3,0,5,no,,no,,-0.6104,71,D5-0_11442,AKEK_grid,4/6/24,,4/6/24 8:46
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/F5-4_11910/Data/SMM11910_20240522_071600.wav,75,80,mp3/070947_F5-4_11910.mp3,0,5,no,,no,,0.829,61,F5-4_11910,AKEK_grid,5/22/24,,5/22/24 7:16
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HH-11_14261/Data/SMM14261_20240517_151800.wav,150,155,mp3/015182_OS-HH-11_14261.mp3,0,5,no,,no,,-0.001126,14,OS-HH-11_14261,PUAI_OS,5/17/24,2024-05-17 15:18:00-10:00,5/17/24 15:18
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HH-13_14348/Data/SMM14348_20240517_141800.wav,55,60,mp3/026289_OS-HH-13_14348.mp3,0,5,no,,no,,0.805,24,OS-HH-13_14348,PUAI_OS,5/17/24,2024-05-17 14:18:00-10:00,5/17/24 14:18
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/C2-0_11798/Data/SMM11798_20240519_161700.wav,95,100,mp3/061498_C2-0_11798.mp3,0,5,no,,no,,-0.2686,54,C2-0_11798,AKEK_grid,5/19/24,,5/19/24 16:17
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/F7-0_11920/Data/SMM11920_20240423_163200.wav,5,10,mp3/110484_F7-0_11920.mp3,0,5,no,,no,,-0.5947,94,F7-0_11920,AKEK_grid,4/23/24,,4/23/24 16:32
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I8-2-additional_11450/Data/SMM11450_20240507_142200.wav,40,45,mp3/096646_I8-2-additional_11450.mp3,0,5,no,,uncertain,,1.653,81,I8-2-additional_11450,AKEK_grid,5/7/24,,5/7/24 14:22
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/G9-0_11444/Data/SMM11444_20240501_142600.wav,25,30,mp3/091233_G9-0_11444.mp3,0,5,no,,no,,0.3105,77,G9-0_11444,AKEK_grid,5/1/24,,5/1/24 14:26
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HPK-18_14266/Data/SMM14266_20240419_153500.wav,135,140,mp3/004178_OS-HPK-18_14266.mp3,0,5,no,,no,,0.485,5,OS-HPK-18_14266,PUAI_OS,4/19/24,2024-04-19 15:35:00-10:00,4/19/24 15:35
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/C2-0_11798/Data/SMM11798_20240517_051800.wav,180,185,mp3/061469_C2-0_11798.mp3,0,5,no,,no,,-0.1887,54,C2-0_11798,AKEK_grid,5/17/24,,5/17/24 5:18
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/H8-0_11446/Data/SMM11446_20240430_062700.wav,195,200,mp3/047111_H8-0_11446.mp3,0,5,uncertain,,uncertain,,1.162,2,H8-0_11446,AKEK_grid,4/30/24,2024-04-30 06:27:00-10:00,4/30/24 6:27
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HH-01_14288/Data/SMM14288_20240509_102100.wav,220,225,mp3/024311_OS-HH-01_14288.mp3,0,5,no,,yes,,3.924,22,OS-HH-01_14288,PUAI_OS,5/9/24,2024-05-09 10:21:00-10:00,5/9/24 10:21
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/A3-0_11423/Data/SMM11423_20240512_062000.wav,50,55,mp3/072518_A3-0_11423.mp3,0,5,no,,no,,0.1559,62,A3-0_11423,AKEK_grid,5/12/24,,5/12/24 6:20
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/G8-0_11908/Data/SMM11908_20240422_153200.wav,170,175,mp3/067172_G8-0_11908.mp3,0,5,no,,no,,-0.5977,58,G8-0_11908,AKEK_grid,4/22/24,,4/22/24 15:32
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/D3-0_11534/Data/SMM11534_20240514_081900.wav,220,225,mp3/126606_D3-0_11534.mp3,0,5,no,,no,,0.556,107,D3-0_11534,AKEK_grid,5/14/24,,5/14/24 8:19
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I6-1_11426/Data/SMM11426_20240428_112800.wav,95,100,mp3/108009_I6-1_11426.mp3,0,5,no,,no,,-0.107,90,I6-1_11426,AKEK_grid,4/28/24,,4/28/24 11:28
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HH-19_14347/Data/SMM14347_20240511_092100.wav,15,20,mp3/021473_OS-HH-19_14347.mp3,0,5,no,,no,,-0.1592,19,OS-HH-19_14347,PUAI_OS,5/11/24,2024-05-11 09:21:00-10:00,5/11/24 9:21
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I8-0_11531/Data/SMM11531_20240426_092900.wav,5,10,mp3/095855_I8-0_11531.mp3,0,5,no,,yes,,4.76,80,I8-0_11531,AKEK_grid,4/26/24,,4/26/24 9:29
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HPK-08_14342/Data/SMM14342_20240414_113900.wav,65,70,mp3/006767_OS-HPK-08_14342.mp3,0,5,no,,no,,-0.761,6,OS-HPK-08_14342,PUAI_OS,4/14/24,2024-04-14 11:39:00-10:00,4/14/24 11:39
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/E5-1_11797/Data/SMM11797_20240406_154600.wav,20,25,mp3/056996_E5-1_11797.mp3,0,5,no,,no,,-0.0973,49,E5-1_11797,AKEK_grid,4/6/24,2024-04-06 15:46:00-10:00,4/6/24 15:46
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/E6-0_11800/Data/SMM11800_20240314_180700.wav,150,155,mp3/047858_E6-0_11800.mp3,0,5,no,,yes,,4.492,42,E6-0_11800,AKEK_grid,3/14/24,2024-03-14 18:07:00-10:00,3/14/24 18:07
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-UUK-08_11899/Data/SMM11899_20240514_111900.wav,95,100,mp3/017683_OS-UUK-08_11899.mp3,0,5,no,,no,,0.2052,16,OS-UUK-08_11899,PUAI_OS,5/14/24,2024-05-14 11:19:00-10:00,5/14/24 11:19
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-MOH-02_14373/Data/SMM14373_20240524_151600.wav,70,75,mp3/034441_OS-MOH-02_14373.mp3,0,5,no,,no,,-0.287,30,OS-MOH-02_14373,PUAI_OS,5/24/24,2024-05-24 15:16:00-10:00,5/24/24 15:16
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HPK-08_14342/Data/SMM14342_20240413_174000.wav,130,135,mp3/005887_OS-HPK-08_14342.mp3,0,5,no,,no,,-0.12494,6,OS-HPK-08_14342,PUAI_OS,4/13/24,2024-04-13 17:40:00-10:00,4/13/24 17:40
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/H8-0_11446/Data/SMM11446_20240425_063000.wav,235,240,mp3/001254_H8-0_11446.mp3,0,5,no,,no,,-0.7827,2,H8-0_11446,AKEK_grid,4/25/24,2024-04-25 06:30:00-10:00,4/25/24 6:30
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HPK-06_14268/Data/SMM14268_20240601_121400.wav,90,95,mp3/019119_OS-HPK-06_14268.mp3,0,5,no,,no,,2.732,17,OS-HPK-06_14268,PUAI_OS,6/1/24,2024-06-01 12:14:00-10:00,6/1/24 12:14
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HH-19_14347/Data/SMM14347_20240513_122000.wav,220,225,mp3/021648_OS-HH-19_14347.mp3,0,5,no,,no,,0.1816,19,OS-HH-19_14347,PUAI_OS,5/13/24,2024-05-13 12:20:00-10:00,5/13/24 12:20
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/B3-0_11550/Data/SMM11550_20240414_183900.wav,0,5,mp3/055421_B3-0_11550.mp3,0,5,no,,no,,-1.33,48,B3-0_11550,AKEK_grid,4/14/24,2024-04-14 18:39:00-10:00,4/14/24 18:39
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/G5-0_11460/Data/SMM11460_20240409_134300.wav,215,220,mp3/099154_G5-0_11460.mp3,0,5,no,,no,,-0.8813,84,G5-0_11460,AKEK_grid,4/9/24,,4/9/24 13:43
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/B3-0_11550/Data/SMM11550_20240401_135100.wav,55,60,mp3/055656_B3-0_11550.mp3,0,5,no,,no,,-0.6265,48,B3-0_11550,AKEK_grid,4/1/24,2024-04-01 13:51:00-10:00,4/1/24 13:51
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/G5-4_11463/Data/SMM11463_20240511_072000.wav,170,175,mp3/076263_G5-4_11463.mp3,0,5,no,,no,,-0.663,64,G5-4_11463,AKEK_grid,5/11/24,,5/11/24 7:20
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I10-0_11451/Data/SMM11451_20240506_152300.wav,220,225,mp3/092520_I10-0_11451.mp3,0,5,no,,no,,-0.529,78,I10-0_11451,AKEK_grid,5/6/24,,5/6/24 15:23
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I7-0_11458/Data/SMM11458_20240422_133200.wav,75,80,mp3/077638_I7-0_11458.mp3,0,5,no,,no,,-0.5986,65,I7-0_11458,AKEK_grid,4/22/24,,4/22/24 13:32
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/E7-0_11847/Data/SMM11847_20240605_171400.wav,170,175,mp3/048927_E7-0_11847.mp3,0,5,no,,no,,-0.991,43,E7-0_11847,AKEK_grid,6/5/24,2024-06-05 17:14:00-10:00,6/5/24 17:14
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HPK-21_14351/Data/SMM14351_20240516_091800.wav,30,35,mp3/029222_OS-HPK-21_14351.mp3,0,5,no,,no,,-1.345,26,OS-HPK-21_14351,PUAI_OS,5/16/24,2024-05-16 09:18:00-10:00,5/16/24 9:18
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/H10-0_11438/Data/SMM11438_20240519_061700.wav,135,140,mp3/120138_H10-0_11438.mp3,0,5,no,,no,,-0.3613,101,H10-0_11438,AKEK_grid,5/19/24,,5/19/24 6:17
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I9-0_11461/Data/SMM11461_20240506_062300.wav,5,10,mp3/108255_I9-0_11461.mp3,0,5,no,,no,,-0.1599,91,I9-0_11461,AKEK_grid,5/6/24,,5/6/24 6:23
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-UUK-10_11859/Data/SMM11859_20240519_181700.wav,155,160,mp3/045355_OS-UUK-10_11859.mp3,0,5,no,,no,,0.4602,40,OS-UUK-10_11859,PUAI_OS,5/19/24,2024-05-19 18:17:00-10:00,5/19/24 18:17
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-UUK-16_11863/Data/SMM11863_20240618_161500.wav,35,40,mp3/035681_OS-UUK-16_11863.mp3,0,5,no,,no,,0.4663,31,OS-UUK-16_11863,PUAI_OS,6/18/24,2024-06-18 16:15:00-10:00,6/18/24 16:15
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/H7-0_11456/Data/SMM11456_20240501_072600.wav,150,155,mp3/121802_H7-0_11456.mp3,0,5,no,,yes,,4.652,103,H7-0_11456,AKEK_grid,5/1/24,,5/1/24 7:26
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/C2-0_11798/Data/SMM11798_20240502_082500.wav,120,125,mp3/061879_C2-0_11798.mp3,0,5,no,,no,,0.4766,54,C2-0_11798,AKEK_grid,5/2/24,,5/2/24 8:25
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-MOH-10_14260/Data/SMM14260_20240604_151400.wav,130,135,mp3/003056_OS-MOH-10_14260.mp3,0,5,no,AKEK,no,,1.881,4,OS-MOH-10_14260,PUAI_OS,6/4/24,2024-06-04 15:14:00-10:00,6/4/24 15:14
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-UUK-10_11859/Data/SMM11859_20240623_061600.wav,60,65,mp3/045104_OS-UUK-10_11859.mp3,0,5,no,,no,,0.06125,40,OS-UUK-10_11859,PUAI_OS,6/23/24,2024-06-23 06:16:00-10:00,6/23/24 6:16
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/B1-0_11895/Data/SMM11895_20240404_134800.wav,75,80,mp3/102397_B1-0_11895.mp3,0,5,no,,no,,-0.6626,86,B1-0_11895,AKEK_grid,4/4/24,,4/4/24 13:48
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HH-21_14294/Data/SMM14294_20240515_061800.wav,70,75,mp3/010969_OS-HH-21_14294.mp3,0,5,no,,no,,0.0185,10,OS-HH-21_14294,PUAI_OS,5/15/24,2024-05-15 06:18:00-10:00,5/15/24 6:18
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HPK-18_14266/Data/SMM14266_20240412_064000.wav,140,145,mp3/003973_OS-HPK-18_14266.mp3,0,5,no,,no,,-0.71,5,OS-HPK-18_14266,PUAI_OS,4/12/24,2024-04-12 06:40:00-10:00,4/12/24 6:40
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/D6-2-additional_11923/Data/SMM11923_20240418_103600.wav,120,125,mp3/089241_D6-2-additional_11923.mp3,0,5,no,,no,,-0.619,75,D6-2-additional_11923,AKEK_grid,4/18/24,,4/18/24 10:36
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/G5-0_11460/Data/SMM11460_20240503_092500.wav,120,125,mp3/099759_G5-0_11460.mp3,0,5,no,,no,,-0.814,84,G5-0_11460,AKEK_grid,5/3/24,,5/3/24 9:25
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-MOH-20_14343/Data/SMM14343_20240427_072900.wav,110,115,mp3/046691_OS-MOH-20_14343.mp3,0,5,yes,KAAM,no,,1.172,41,OS-MOH-20_14343,PUAI_OS,4/27/24,2024-04-27 07:29:00-10:00,4/27/24 7:29
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HH-11_14261/Data/SMM14261_20240520_171700.wav,115,120,mp3/015940_OS-HH-11_14261.mp3,0,5,no,,no,,0.691,14,OS-HH-11_14261,PUAI_OS,5/20/24,2024-05-20 17:17:00-10:00,5/20/24 17:17
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-MOH-16_14248/Data/SMM14248_20240429_182700.wav,135,140,mp3/044419_OS-MOH-16_14248.mp3,0,5,no,,no,,0.2483,39,OS-MOH-16_14248,PUAI_OS,4/29/24,2024-04-29 18:27:00-10:00,4/29/24 18:27
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HPK-02_14354/Data/SMM14354_20240525_191500.wav,40,45,mp3/039388_OS-HPK-02_14354.mp3,0,5,no,,uncertain,,1.485,35,OS-HPK-02_14354,PUAI_OS,5/25/24,2024-05-25 19:15:00-10:00,5/25/24 19:15
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-MOH-16_14248/Data/SMM14248_20240516_061800.wav,35,40,mp3/043541_OS-MOH-16_14248.mp3,0,5,no,,no,,-0.5737,39,OS-MOH-16_14248,PUAI_OS,5/16/24,2024-05-16 06:18:00-10:00,5/16/24 6:18
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/E6-0_11800/Data/SMM11800_20240317_180400.wav,0,5,mp3/048289_E6-0_11800.mp3,0,5,no,,yes,,1.118,42,E6-0_11800,AKEK_grid,3/17/24,2024-03-17 18:04:00-10:00,3/17/24 18:04
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I9-0_11461/Data/SMM11461_20240512_132000.wav,135,140,mp3/108329_I9-0_11461.mp3,0,5,no,,no,,-0.1936,91,I9-0_11461,AKEK_grid,5/12/24,,5/12/24 13:20
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/A2-4_11918/Data/SMM11918_20240507_162200.wav,135,140,mp3/098711_A2-4_11918.mp3,0,5,no,,no,,0.2515,82,A2-4_11918,AKEK_grid,5/7/24,,5/7/24 16:22
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HPK-22_14269/Data/SMM14269_20240430_082700.wav,185,190,mp3/031208_OS-HPK-22_14269.mp3,0,5,no,,yes,,4.73,28,OS-HPK-22_14269,PUAI_OS,4/30/24,2024-04-30 08:27:00-10:00,4/30/24 8:27
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HH-05_11864/Data/SMM11864_20240506_142300.wav,160,165,mp3/042354_OS-HH-05_11864.mp3,0,5,no,,no,,-1.864,37,OS-HH-05_11864,PUAI_OS,5/6/24,2024-05-06 14:23:00-10:00,5/6/24 14:23
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HH-09_14234/Data/SMM14234_20240519_171700.wav,60,65,mp3/000794_OS-HH-09_14234.mp3,0,5,no,,no,,-0.5103,1,OS-HH-09_14234,PUAI_OS,5/19/24,2024-05-19 17:17:00-10:00,5/19/24 17:17
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I10-0_11451/Data/SMM11451_20240501_102600.wav,45,50,mp3/092237_I10-0_11451.mp3,0,5,no,,no,,-0.08527,78,I10-0_11451,AKEK_grid,5/1/24,,5/1/24 10:26
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/B4-0_11437/Data/SMM11437_20240423_053200.wav,165,170,mp3/081396_B4-0_11437.mp3,0,5,no,,no,,-0.1954,69,B4-0_11437,AKEK_grid,4/23/24,,4/23/24 5:32
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HH-01_14288/Data/SMM14288_20240530_071400.wav,30,35,mp3/024620_OS-HH-01_14288.mp3,0,5,no,,uncertain,,2.945,22,OS-HH-01_14288,PUAI_OS,5/30/24,2024-05-30 07:14:00-10:00,5/30/24 7:14
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/F7-0_11920/Data/SMM11920_20240528_121500.wav,210,215,mp3/111153_F7-0_11920.mp3,0,5,no,,no,,0.518,94,F7-0_11920,AKEK_grid,5/28/24,,5/28/24 12:15
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HH-13_14348/Data/SMM14348_20240529_131500.wav,125,130,mp3/026586_OS-HH-13_14348.mp3,0,5,no,,no,,1.708,24,OS-HH-13_14348,PUAI_OS,5/29/24,2024-05-29 13:15:00-10:00,5/29/24 13:15
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/E7-2-extra_11917/Data/SMM11917_20240330_185200.wav,190,195,mp3/068545_E7-2-extra_11917.mp3,0,5,no,,no,,1.168,59,E7-2-extra_11917,AKEK_grid,3/30/24,,3/30/24 18:52
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/C5-0_11906/Data/SMM11906_20240330_185200.wav,180,185,mp3/123646_C5-0_11906.mp3,0,5,no,,no,,0.1393,104,C5-0_11906,AKEK_grid,3/30/24,,3/30/24 18:52
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-HPK-22_14269/Data/SMM14269_20240413_084000.wav,165,170,mp3/031242_OS-HPK-22_14269.mp3,0,5,no,,no,,-0.574,28,OS-HPK-22_14269,PUAI_OS,4/13/24,2024-04-13 08:40:00-10:00,4/13/24 8:40
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/E5-1_11797/Data/SMM11797_20240502_142500.wav,85,90,mp3/057418_E5-1_11797.mp3,0,5,no,,uncertain,,0.917,49,E5-1_11797,AKEK_grid,5/2/24,2024-05-02 14:25:00-10:00,5/2/24 14:25
/media/kiwi/datasets/finalized/kaua2024a/PUAI_OS/OS-MOH-04_14237/Data/SMM14237_20240509_132100.wav,205,210,mp3/014486_OS-MOH-04_14237.mp3,0,5,no,,uncertain,,0.993,13,OS-MOH-04_14237,PUAI_OS,5/9/24,2024-05-09 13:21:00-10:00,5/9/24 13:21
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/I6-1_11426/Data/SMM11426_20240413_144000.wav,145,150,mp3/107389_I6-1_11426.mp3,0,5,yes,KAAM,no,,1.576,90,I6-1_11426,AKEK_grid,4/13/24,,4/13/24 14:40
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/A1-0_11883/Data/SMM11883_20240422_073300.wav,210,215,mp3/087126_A1-0_11883.mp3,0,5,yes,,no,,0.8447,74,A1-0_11883,AKEK_grid,4/22/24,,4/22/24 7:33
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/D5-0_11442/Data/SMM11442_20240429_062700.wav,205,210,mp3/084259_D5-0_11442.mp3,0,5,no,,no,,0.767,71,D5-0_11442,AKEK_grid,4/29/24,,4/29/24 6:27
/media/kiwi/datasets/finalized/kaua2024a/AKEK_grid/C3-4-extra_11431/Data/SMM11431_20240409_064300.wav,105,110,mp3/070426_C3-4-extra_11431.mp3,0,5,no,,no,,-0.3037,60,C3-4-extra_11431,AKEK_grid,4/9/24,,4/9/24 6:43
